gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT4G23660	141.4183549385431	-0.20626116611612771	0.2253281604258669	-0.9153812187801877	0.3599915345460014	0.7050418957634479
AT5G16280	752.116884724243	-0.1156641918582445	0.1263403281907621	-0.9154970033289954	0.35993077492801273	0.7050418957634479
AT5G64780	46.69229272051366	0.3802502777174766	0.41545410418352996	0.9152642226624826	0.3600529364938131	0.7050418957634479
AT3G27670	441.46436371449386	-0.1455829300396393	0.15911344344073683	-0.9149631036290338	0.36021100014144763	0.7052775457616486
AT4G24080	27.674757453689622	0.47902163820962373	0.5235887782501082	0.9148814071427719	0.3602538918388621	0.7053030381598153
AT5G27710	168.2951622923487	-0.1969403897823582	0.21528181408624208	-0.9148027232038453	0.3602952049413052	0.7053254360226479
AT3G07220	322.78875305475566	-0.1630614574234745	0.1782700233169488	-0.914688035540138	0.36035542717161456	0.70533201977018
AT5G02160	2679.8452049641446	-0.08747169035185834	0.0956306551446583	-0.9146825379324436	0.3603583141115447	0.70533201977018
AT1G18460	381.5453825948435	-0.12824470369910515	0.14023798429550352	-0.914479085986243	0.3604651623458522	0.705389649221271
AT4G26090	272.80431022220813	0.2263863062855527	0.2475445373330769	0.9145275784492254	0.36043969342653476	0.705389649221271
AT4G34640	1247.7129908614304	-0.10490043336394081	0.11471350651338642	-0.9144558173862423	0.3604773837407927	0.705389649221271
AT5G01535	13.555833655732355	-0.6791013014861824	0.7427394608589053	-0.9143196736859361	0.3605488958732798	0.705471117963372
AT3G01290	3012.2341175395177	0.32955731727307125	0.36046627858702135	0.9142528354244147	0.3605840072311272	0.7054813552149606
ATCG01080	9.507052282547027	-0.9796653625560657	1.0718177083790534	-0.9140223704995947	0.36070509111363697	0.7056597817784475
AT2G28940	251.62774003289286	0.22012205784553376	0.2408567399665445	0.9139128009293374	0.36076266677690616	0.7057139457555536
AT1G55590	288.95219400833344	0.1594270549789015	0.17448230934828124	0.9137147231394778	0.36086676560133646	0.705837471225868
ATCG00720	62.006242912449856	0.377401389960743	0.41305692420604273	0.9136788850257505	0.36088560216164833	0.705837471225868
AT1G22520	394.0608115379167	0.14026481165052104	0.1535382443691702	0.9135496646247023	0.3609535256980215	0.705911844219
AT1G34360	246.40319792951607	0.1985392761473633	0.21739776396481264	0.9132535336448919	0.36110921451652683	0.7060993510517363
AT4G23930	36.34803147969373	0.39396050808529887	0.43137229984842934	0.913272614453279	0.36109918164394894	0.7060993510517363
AT4G13530	538.7410220241223	-0.13177992100471977	0.14432477041907088	-0.9130790274051706	0.3612009796868987	0.7062202990549326
AT3G02160	82.87905513163372	-0.4299695846909791	0.47094344382199793	-0.9129962213753513	0.36124452885836245	0.7062469628943276
AT2G01913	40.48892629638625	-0.4622261354356017	0.5065145436952058	-0.9125624154116007	0.361472728975331	0.7066345921374847
AT5G38150	217.86354352223827	0.17412823805283037	0.19085892625673193	0.9123400276212575	0.3615897493067507	0.7068048324266654
AT1G47960	83.5175010947392	0.29787562904041515	0.3265699058367466	0.9121343507669203	0.36169799748863996	0.7069578988993608
AT1G74900	191.2782502732638	0.2150848670673248	0.23587223080077718	0.9118702372768508	0.36183703078576607	0.7071711061901104
AT2G36360	386.1448385647652	-0.1485027599245986	0.16288199852945776	-0.9117199031527193	0.36191618387639285	0.7072672585255347
AT4G14440	501.2773052876388	-0.11642485555908999	0.1277177947151392	-0.911578968449644	0.3619903978892359	0.7073537436532938
AT5G48020	533.1372779361075	-0.1326605363564404	0.14555022739713658	-0.9114416289743993	0.3620627278846335	0.7073779948766307
AT5G67480	1145.6972346028983	-0.1530431679753516	0.16790975391038043	-0.9114608556751047	0.36205260157512825	0.7073779948766307
AT1G54120	34.54445409719563	0.4305928361958054	0.47249057527074445	0.9113257676072565	0.36212375345056863	0.7074386846534317
AT2G44950	451.5472379605743	-0.13012113379982695	0.14281088724301091	-0.9111429549373871	0.362220056172465	0.7074613685544282
AT4G17790	282.0658231816645	-0.16312641483353169	0.17903686852420303	-0.9111330877163968	0.3622252545192699	0.7074613685544282
ATCG00450	11.808613192403826	0.8653452829636236	0.9497417931467713	0.9111374156721929	0.3622229744171032	0.7074613685544282
AT5G67440	313.290248851847	0.15369259387181045	0.16870003661469293	0.9110406669492364	0.3622739468094234	0.7074979452537051
AT1G01080	644.4183959803757	-0.1362668813632654	0.14969895505622927	-0.9102727625057999	0.3626786792142555	0.7075963140816254
AT1G02380	19.35522758557362	-0.5252106596525291	0.5768245458526353	-0.9105206486596146	0.362547997180469	0.7075963140816254
AT1G08670	43.98028923508085	0.42249367526514303	0.46407581821483923	0.9103979537015088	0.36261267652090634	0.7075963140816254
AT1G74600	79.82362948775182	0.2751411437570919	0.3020910794111308	0.9107887074766569	0.36240671359732946	0.7075963140816254
AT2G17880	87.32764152071624	0.3368956594170786	0.3698626931631905	0.91086683151478	0.36236554388573883	0.7075963140816254
AT2G18917	49.228487167130446	-0.5518453803304624	0.6064000942911635	-0.9100351162964915	0.3628039905845618	0.7075963140816254
AT2G22090	223.42535762035078	-0.17607967297315988	0.19344364789021037	-0.9102375544173698	0.3626972428066014	0.7075963140816254
AT2G36770	6.0116465610048975	-1.2879018264206639	1.415180056727115	-0.9100621650924	0.36278972632790263	0.7075963140816254
AT2G43630	530.6382073314791	-0.14309467988192703	0.1572067460399255	-0.9102324390429503	0.3626999399558186	0.7075963140816254
AT3G01905	109.05296629636862	0.2478650656970319	0.2722702936117504	0.910363971070896	0.3626305919343536	0.7075963140816254
AT3G54540	914.4936210456057	-0.11355323567063663	0.12476645036771702	-0.910126362783967	0.36275587290493644	0.7075963140816254
AT4G06385	4.733658426176827	-1.16401679439779	1.2783458387044924	-0.9105648558901976	0.3625246948597092	0.7075963140816254
AT4G20450	29.740657009621923	0.4891422481305925	0.537387460401749	0.9102226683237294	0.36270509173241927	0.7075963140816254
AT4G25800	50.26440179063745	0.3774579307725019	0.4145044613859669	0.9106245310615148	0.3624932406338239	0.7075963140816254
AT5G06865	498.83096124692145	-0.25530634803030877	0.28056297723180146	-0.9099787525400201	0.36283371529416764	0.7075963140816254
AT5G38865	29.10689672460504	0.4576735943803431	0.5029498355724937	0.9099786141880055	0.36283378825912665	0.7075963140816254
AT5G50175	13.146576136365308	-0.6262073794173326	0.6876419361022023	-0.9106590894774358	0.3624750259968298	0.7075963140816254
AT3G04420	97.66349615869088	0.2961015738575301	0.32557482221754114	0.9094731952573478	0.3631004005971133	0.7080577765525637
AT2G27220	4.4620594256737744	1.1994989413677815	1.3189855050708068	0.9094102526194092	0.3631336119019609	0.708064060667041
AT3G02170	470.96354406708133	0.12658820654237063	0.13920765217102338	0.9093480463764366	0.3631664365202875	0.7080695898167224
AT1G15440	703.8934902054048	0.13740914799396184	0.15117720678210886	0.9089276810889166	0.36338830103110237	0.7082661938981522
AT1G22880	350.34009771702	0.19844339426745658	0.2184493478710685	0.9084183413748633	0.3636572389406335	0.7082661938981522
AT1G73630	135.22587151753564	0.22328628067632955	0.24578189693656652	0.9084732580364011	0.36362823625153706	0.7082661938981522
AT1G76880	694.1999277344695	-0.13114137377001903	0.14434802667420008	-0.9085082546089178	0.3636097545516209	0.7082661938981522
AT1G79150	623.8572664064113	-0.1265818730278916	0.13932277043496516	-0.9085512198236043	0.3635870654130446	0.7082661938981522
AT3G22630	724.4707361680996	0.11907094789509334	0.1310273758176808	0.9087486271630415	0.36348282961598294	0.7082661938981522
AT3G26310	91.76097197666601	-0.32179204560148583	0.354140618311674	-0.9086561353385376	0.36353166518376245	0.7082661938981522
AT3G53890	2165.047447362021	-0.12745929815813709	0.1402270908722992	-0.9089491721268796	0.3633769562238893	0.7082661938981522
AT3G63150	585.5190817398484	0.11381295426003275	0.12528054236515476	0.9084647313251768	0.3636327392991882	0.7082661938981522
AT4G05410	390.7893778696685	0.13940003452392632	0.15336277845419968	0.9089561100091624	0.36337329386378486	0.7082661938981522
AT4G17570	362.701876870586	-0.21688048296194323	0.23856895379544413	-0.9090892989701534	0.3633029907291082	0.7082661938981522
AT5G17810	10.693341558114502	-0.9318512238112523	1.0256728363585355	-0.9085267648499109	0.36359997952566964	0.7082661938981522
AT5G55010	2.2010016809415447	-1.61926613182331	1.7824413805786863	-0.908454072861347	0.36363836819730744	0.7082661938981522
AT3G26570	1507.0980875821094	0.12371182019725797	0.13619349835282105	0.9083533479459629	0.3636915652602913	0.7082746244936273
AT3G18295	135.00102015857252	0.23246523540285918	0.25599432335894395	0.9080874620680814	0.36383201415459665	0.7084897060786953
AT1G60800	1093.8139015452011	-0.09758903109642185	0.1075114089791572	-0.9077086052824499	0.364032196261319	0.708762611192051
AT1G76780	71.2635000936698	0.2835616493725636	0.31237657576324274	0.9077558030070776	0.3640072539539067	0.708762611192051
AT1G26840	92.15094439799287	-0.2459403987698153	0.27101524910076336	-0.9074780831921925	0.36415403428670196	0.708941367376593
AT2G48150	6.774942375573752	1.1625299352791247	1.2812006174943231	0.9073754097564473	0.3642083085651814	0.7089885706597822
AT5G19010	1072.7216836455063	-0.09938390727331259	0.1095498194631251	-0.907202839405551	0.3642995424939582	0.7091077079822627
AT3G52525	19.577210905046808	-0.5683519315375486	0.6266204549370791	-0.9070114565516675	0.3644007388603004	0.7092462159121715
AT3G27475	17.287963683072974	0.5931530724985914	0.6540422738645824	0.9069032632918191	0.3644579553359034	0.7092991084269713
AT2G02700	4.250474430188976	-1.269898920689662	1.4003767258583963	-0.9068266397467049	0.3644984800103483	0.7093195097275475
AT3G02455	499.65559256908887	0.11630625933567604	0.12830210741168568	0.9065031095902555	0.3646696197438879	0.7095940655820782
AT2G26600	339.1904050191696	0.14933987576303692	0.1648155719467543	0.9061029488844841	0.36488136465201365	0.7098890821356867
AT5G44420	23.860622657178137	0.6500538253737783	0.7173797489841504	0.9061502311631889	0.3648563412487714	0.7098890821356867
AT5G11500	1763.7661741142858	0.08121656372127566	0.08964712806074522	0.9059583444351169	0.36495790093840463	0.7099209918484654
AT5G17680	19.90481054258942	-0.5875375992376665	0.6484870635297891	-0.9060128293687653	0.3649290619590425	0.7099209918484654
AT1G11130	484.3446579717041	0.12973283395338595	0.1432148011656549	0.9058619143933697	0.36500894503281445	0.7099455946016333
AT3G12930	744.3460166501126	-0.12306742435568656	0.1359005729791965	-0.9055695767708468	0.3651637177216177	0.7099455946016333
AT3G13420	31.99284033531661	-0.40042103971983967	0.44219185975545144	-0.9055368860505199	0.36518102775980843	0.7099455946016333
AT3G20020	211.39947853282123	-0.18000891565782506	0.19877166439768607	-0.9056065219521329	0.36514415552388313	0.7099455946016333
AT3G22890	5962.888965594	0.08859185539184984	0.09782249708475214	0.9056388666412288	0.3651270297897475	0.7099455946016333
AT3G44750	1230.7208038197787	0.16713620466833892	0.18454831368602873	0.9056501320986712	0.36512106511905024	0.7099455946016333
AT5G58290	2936.348563170261	0.09502621483554646	0.10492228126494187	0.9056819360950931	0.3651042263296106	0.7099455946016333
AT5G49710	321.34763598515735	-0.14451649258677057	0.15962910418997528	-0.9053267154514685	0.3652923272693316	0.7100450431510815
AT5G63510	1091.4413143646302	0.10441212889166118	0.11532480753043818	0.9053744040639585	0.3652670710744661	0.7100450431510815
AT1G13160	672.0703126824823	0.15351433272640988	0.16962382748377527	0.9050281142906866	0.36545049314732075	0.7101212182671879
AT4G00200	78.1032063933387	-0.3051737968272494	0.337199073261455	-0.9050256095770047	0.3654518200484774	0.7101212182671879
AT5G05920	188.5197931416012	0.22231628827138925	0.245627628416774	0.9050947961528549	0.36541516876252433	0.7101212182671879
AT5G35927	17.558195215574763	0.6018239508039652	0.6649025046473485	0.9051311231308432	0.3653959256236902	0.7101212182671879
AT4G11990	33.07529823094788	-0.4910485587397093	0.5426145275734411	-0.9049675852500052	0.3654825599514065	0.7101225084770127
AT5G61340	453.5610622125722	0.16021777131941412	0.17705954102008162	0.9048807559104801	0.3655285630772621	0.7101534520544093
AT1G04050	97.82842971430128	0.23964169465684762	0.26494315456460604	0.9045023074880438	0.36572911136568576	0.710250867614345
AT3G62080	171.8373078620985	-0.20591678819622858	0.22760303713590535	-0.9047189826086215	0.3656142819679497	0.710250867614345
AT4G01883	275.79797072989106	-0.19401204723908924	0.21446778605815903	-0.9046209260838706	0.36566624532924163	0.710250867614345
AT4G02140	10.648948751108914	0.7239831779518825	0.8003885220594488	0.9045396804154929	0.3657093035595279	0.710250867614345
AT4G25180	133.96349481637137	-0.20697925025968078	0.22883064302830455	-0.9045084500945928	0.36572585571282035	0.710250867614345
AT1G53541	54.48119223513369	-0.3578816643884798	0.3958242032016528	-0.9041429541036854	0.3659196043179627	0.7105039290749521
AT2G07180	521.6691531609528	-0.16042032892849944	0.17742693830528594	-0.9041486623213639	0.3659165779123145	0.7105039290749521
AT5G02850	237.2996439829145	-0.18017705031645803	0.19929522349496603	-0.9040710919045638	0.3659577058417927	0.7105194796999069
AT1G56510	416.5805908131397	-0.1769565997435997	0.1957831058443216	-0.9038399865017366	0.36608025530555127	0.7106989728678976
AT2G06215	37.745115809009306	-0.4113060322896657	0.4551558602152986	-0.9036597531560048	0.3661758463472905	0.7107883070621269
AT4G22758	56.2899220670528	0.3235549177909517	0.35805743753013536	0.9036397065867964	0.36618647948429595	0.7107883070621269
AT2G38580	360.827441294869	0.1357686240545876	0.1502976347259455	0.9033317410626568	0.36634985531591013	0.7110469736016403
AT1G36980	654.863943642307	0.1302561391219769	0.14423681402115837	0.9030713830303363	0.36648801081380455	0.7111981937474101
AT1G56050	552.1340915258526	0.11976174259760272	0.13261526151125544	0.9030766235561674	0.3664852296786806	0.7111981937474101
AT3G26360	217.10114909541008	0.2016150892998442	0.2233202521488475	0.9028070108279461	0.3666283296195864	0.7113535615620064
AT5G24620	1311.7215379541622	-0.13049407831921706	0.1445413452953077	-0.9028148869972731	0.3666241487615293	0.7113535615620064
AT4G32330	1189.1859470078184	-0.08792376862693656	0.09741585142381493	-0.90256120889831	0.36675882207254057	0.7115482783857646
AT1G07910	330.1145555237885	0.16531374904491927	0.1832341611983173	0.9021993931906481	0.3669509571263137	0.7115655810147791
AT1G72850	51.245127864586124	0.36469293635273076	0.4041236286857005	0.9024291342201219	0.36682895044019903	0.7115655810147791
AT2G24140	9.852169920797099	-0.9575455810903856	1.061401864934373	-0.9021517793824406	0.36697624616531127	0.7115655810147791
AT3G49100	330.6719650529877	-0.1531674360751784	0.16976448704333444	-0.9022348474806782	0.36693212705663164	0.7115655810147791
AT4G18501	9.750268594528006	-1.0750032937296286	1.1916052519031137	-0.9021471599027782	0.36697869975930564	0.7115655810147791
AT5G64010	93.47677052982127	-0.2712760614685288	0.30066549231380874	-0.9022520655127068	0.36692298263323736	0.7115655810147791
AT5G64830	254.7195461088411	0.1530762931331191	0.16963885187339367	0.9023657696490679	0.36686259841788377	0.7115655810147791
AT5G58090	607.0735645439904	-0.13075596359706934	0.14494793384258717	-0.9020891856179872	0.3670094931350951	0.7115668535402144
AT1G51450	144.20727444838244	-0.20807511615455765	0.2307056728371007	-0.901907237892142	0.3671061461776491	0.7115789522535483
AT4G17180	91.44577908801541	0.25490798624601	0.2826194817933285	0.9019476811312565	0.3670846608221393	0.7115789522535483
AT5G62370	86.57797411394809	-0.28934883782827864	0.3207874550357664	-0.9019954904284443	0.3670592632801064	0.7115789522535483
AT1G02145	345.91995013284225	0.1654568048256777	0.18374812098803422	0.9004544043008328	0.3678784795791509	0.7115861800632954
AT1G04933	27.164695026215988	0.5214807191519705	0.5789936252488672	0.900667462319337	0.3677651536307491	0.7115861800632954
AT1G08557	4.419153721926627	-1.4043877237712177	1.559695684997316	-0.9004241899750043	0.3678945523945525	0.7115861800632954
AT1G32440	643.7226099146328	0.13565473970305314	0.1506598300068678	0.9004041734075323	0.36790520065033333	0.7115861800632954
AT1G56170	53.478703316491654	-0.337137892954557	0.3743352397433126	-0.9006309242638699	0.367784586744311	0.7115861800632954
AT1G59725	15.415064498095397	0.6982781231764161	0.775237038792547	0.9007285362216484	0.367732672320698	0.7115861800632954
AT1G76490	3286.2019123681193	0.07247813430235474	0.08047169392191789	0.9006661941611501	0.36776582810207287	0.7115861800632954
AT2G17070	11.999130804488136	-0.9088812579897607	1.0093544850514373	-0.9004579376723566	0.3678765999950857	0.7115861800632954
AT2G27800	63.141869794275955	0.335106735514113	0.372100697838566	0.9005807768183692	0.3678112591830224	0.7115861800632954
AT2G35500	686.2108516627133	0.10950323191802681	0.1214597478822109	0.9015598486522526	0.3672907279978226	0.7115861800632954
AT2G39180	137.73897959255208	0.22152789861612765	0.245670927476114	0.9017261459953021	0.3672023603428204	0.7115861800632954
AT3G12545	10.93746943361463	-0.9335292836987142	1.0355998920122913	-0.9014381817718792	0.36735538815683033	0.7115861800632954
AT3G13435	79.02104463570484	-0.28782177908519796	0.3193704444110571	-0.9012160771982604	0.3674734444619977	0.7115861800632954
AT3G22961	4.794525222512896	1.2886112639918714	1.4295937066764044	0.9013828600209101	0.36738479138122687	0.7115861800632954
AT4G00163	383.2701779240812	-0.1336508259555647	0.1483319381398818	-0.9010252790570813	0.367574879180644	0.7115861800632954
AT4G11080	216.97872242296393	-0.16954587579086958	0.18816865651736667	-0.901031441308195	0.3675716028478518	0.7115861800632954
AT4G19550	60.243982007499746	-0.4940044851297967	0.5480938061439441	-0.9013137524857523	0.36742152373844544	0.7115861800632954
AT4G30830	10.176947927506818	0.7984832161307934	0.8868056349396077	0.9004038592799096	0.3679053677589994	0.7115861800632954
AT5G03420	488.74841305035454	-0.11532131432787258	0.12802464500391464	-0.9007743339131804	0.36770831662431014	0.7115861800632954
AT5G13610	199.50124962981465	0.17692974482352908	0.196251699813331	0.9015450311605943	0.3672986024104751	0.7115861800632954
AT5G14690	153.0174665417162	0.28344524483461925	0.31480988254935505	0.9003695898593065	0.3679235985859434	0.7115861800632954
AT5G15760	129.83365733973173	-0.2203743794960039	0.24470434602384553	-0.9005740317931634	0.36781484682100857	0.7115861800632954
AT5G19780	4494.949538340163	0.09591696684747368	0.1063965726644508	0.9015042914020617	0.3673202531534982	0.7115861800632954
AT5G24300	1457.1046313820918	0.11469737052048042	0.1272712708554383	0.9012039382458905	0.36747989741847614	0.7115861800632954
AT5G35360	3127.3766489930154	0.09014177139115596	0.09996875962439508	0.9016994081935066	0.3672165674741216	0.7115861800632954
AT5G49340	16.444391653104677	0.6197232058159654	0.6875775783937818	0.9013138666674853	0.36742146304615475	0.7115861800632954
ATMG00510	11.230579710033743	0.7661686557015224	0.8509474308111116	0.9003713131505912	0.36792268180693305	0.7115861800632954
AT2G32840	115.37557957875995	-0.21596464161509932	0.23990381052990875	-0.9002134694654008	0.36800665945435473	0.7116885278382152
AT2G25800	740.7646333518782	0.1421940094691962	0.15797303624408957	0.9001156960070537	0.3680586838971783	0.7117308423829874
AT2G29960	662.7380849789776	-0.13764764125670934	0.15294294829251484	-0.8999933818030493	0.36812377271318714	0.7117984110663387
AT3G02470	16539.434014603223	0.07378922700276266	0.0820017880453261	0.8998490003897966	0.36820061369177276	0.7118499080840965
AT3G47010	118.82539080347883	-0.23794964100421465	0.264438426899588	-0.8998300428347669	0.36821070380039267	0.7118499080840965
AT2G46225	529.4727509653902	-0.1168673254529322	0.12989179533656847	-0.8997283096296577	0.36826485397048786	0.7118963048221049
AT2G38630	250.78113146925537	-0.16300268375612428	0.18118868352709944	-0.8996294944200797	0.36831745570632507	0.7119397009154352
AT1G53801	452.4006480161362	-0.14980260805225093	0.16653459366524415	-0.8995284688619912	0.3683712388987758	0.711985373415111
AT1G09590	3479.914496639948	0.11701889612350566	0.13011543931452144	0.899346739633579	0.3684679987809875	0.7119889579817344
AT1G32330	212.47858691314894	-0.1830148968485206	0.2034713227489659	-0.8994628548924137	0.3684061725662617	0.7119889579817344
AT2G13650	234.60677612867963	0.18027929211799298	0.20046730679746222	0.8992952267280881	0.3684954291813401	0.7119889579817344
AT2G42060	181.70372254453855	-0.293289448354956	0.3261582622234442	-0.8992243408325176	0.36853317769295807	0.7119889579817344
AT4G13670	578.4328126008029	-0.11700936424157103	0.13012821442635564	-0.8991851979018044	0.368554023313403	0.7119889579817344
AT5G01730	202.77861011932995	0.2131842127874026	0.23705555931600295	0.8993006255686287	0.3684925542623883	0.7119889579817344
AT2G32000	298.20710728733275	-0.14205451679714493	0.15800532920954485	-0.8990488960581441	0.3686266167694171	0.7120709358212147
AT1G15500	3737.2856666323833	0.07245847094600842	0.08060382670656442	0.8989457933528529	0.36868153449487784	0.7121187590771074
AT4G02425	65.44202637427823	-0.33117367892096855	0.36847457634167624	-0.89876941364302	0.3687754950685022	0.7121473784805613
AT4G37100	251.6889194342266	0.1633057784445066	0.18170360945748318	0.8987481257642189	0.36878683650340194	0.7121473784805613
AT5G64310	610.3738749035837	-0.12158523984071405	0.13527774060105935	-0.8987823074253942	0.36876862581917336	0.7121473784805613
AT1G51035	4.6421277301566	1.2858218684622473	1.430978556220833	0.8985612417967047	0.3688864110381248	0.7122231622390355
AT5G24920	54.000398078965894	-0.37092897775159867	0.41279382456741853	-0.8985817027188051	0.36887550834177774	0.7122231622390355
AT2G01270	677.3588775998863	0.10360141722797986	0.11530550443111029	0.8984949828642128	0.3689217187903228	0.7122330909532553
AT1G20200	1305.5782460965236	0.08826766771014918	0.09826204640543668	0.8982885146310721	0.3690317541037909	0.712364771704092
AT5G62950	217.34544090638835	-0.1797997666480072	0.20016588958943785	-0.8982537784874146	0.3690502684123693	0.712364771704092
AT1G69040	776.1774718937622	-0.101495702513054	0.11304024781734026	-0.8978722576498515	0.3692536564201928	0.7124624957734612
AT1G78990	185.9452020534789	-0.2137788071430786	0.2381382307000137	-0.8977088916578833	0.36934076781697933	0.7124624957734612
AT2G27120	3.8205374187127914	1.3634976930607605	1.5184167179561092	0.8979733145299664	0.3691997764116466	0.7124624957734612
AT2G34970	429.6330668252199	0.13035241477865556	0.14519714224881627	0.897761572712484	0.36931267538348395	0.7124624957734612
AT2G38830	21.48946226266656	-0.620961538409904	0.691422519299012	-0.8980927306785672	0.3691361141828538	0.7124624957734612
AT3G54770	371.4153103352579	0.1751473397517536	0.19510406194825816	0.897712420760378	0.369338885864061	0.7124624957734612
AT4G28750	9393.134404935427	0.11933482157235087	0.1329104719018867	0.8978586853595911	0.3692608930650271	0.7124624957734612
AT5G65460	500.1123178057736	0.15473566312877896	0.1723678560885213	0.8977060261706385	0.3693422958903547	0.7124624957734612
AT4G34160	524.907060547398	0.13539796556714984	0.15083749221777695	0.8976413196505829	0.3693768028697846	0.7124708514466533
AT1G52540	196.77096202829085	-0.348211052637525	0.38801706900176913	-0.8974116874119714	0.3694992783442282	0.7126488695462809
AT5G04690	22.219046618001606	-0.510510633185173	0.5689135887885054	-0.897343011743311	0.3695359117504376	0.7126613095107067
AT2G20580	2599.8648560813836	0.08749997747259347	0.09753102581903723	0.8971501810607863	0.3696387847723677	0.7127382095102099
AT2G41350	222.05254651976063	0.18501183254517056	0.20627235308995864	0.8969298588671453	0.3697563459947916	0.7127382095102099
AT3G01890	110.9078257722989	0.3110509720681941	0.34674133908410126	0.8970691896438383	0.3696819980991919	0.7127382095102099
AT4G08295	108.02352916081139	0.26265080783647904	0.2927999695637795	0.897031540774347	0.369702086888136	0.7127382095102099
AT4G39370	155.2612069314425	-0.2135949122958267	0.23813073983613564	-0.8969648876193274	0.3697376535285608	0.7127382095102099
AT5G20960	1961.3674182246796	-0.08624192874311523	0.09615247942919754	-0.8969288078173793	0.36975690687775026	0.7127382095102099
AT4G21534	267.8699571179237	0.18609896392474234	0.20751398710887364	0.8968020253357873	0.3698245670516916	0.7128104369516318
AT2G06010	239.4477735704785	0.16888629864809723	0.1883330939581906	0.8967425485272892	0.36985631076956327	0.7128134318488416
AT3G61280	145.98258219342532	-1.1151408502434277	1.2436811833831904	-0.896645269818995	0.36990823361129593	0.7128553137280695
AT2G39770	1800.9515111623427	0.09296390438542737	0.10370412000216366	0.8964340508697995	0.3700209880375757	0.7130144085983188
AT1G31750	16.42922600279803	0.5658866988021323	0.6315216491779135	0.8960685663567957	0.37021614405897263	0.7133255063191397
AT1G45231	150.10519127157178	-0.20050131612733202	0.223797414061038	-0.8959054194998327	0.3703032794440598	0.7133255063191397
AT2G23810	801.1306600216204	-0.37186127229878807	0.41501543808997304	-0.8960179264901722	0.37024318902912295	0.7133255063191397
AT5G48050	6.871222848619347	1.1199229466280225	1.2500185008633224	0.8959250969922047	0.37029276918287396	0.7133255063191397
AT4G08470	672.979573481709	0.3730616362723208	0.4164373353145282	0.8958409936768843	0.37033769225053587	0.7133335986072281
AT1G09090	126.28983825645092	0.2586311708845196	0.28876281185206804	0.8956526265474075	0.37043831922404696	0.7134539267970463
AT1G15290	1366.486008485831	-0.11446578660097045	0.12780749190281612	-0.8956109293499742	0.3704605964394472	0.7134539267970463
AT1G10030	330.950243138641	0.15778572523750978	0.17622435780742357	0.8953684223944606	0.37059017510588776	0.713540079043312
AT1G64270	161.09592808734385	-0.20801843346324442	0.23234469392494944	-0.895300985571193	0.3706262136032857	0.713540079043312
AT2G05180	16.30313443112263	0.6014917289350747	0.6717665896796701	0.8953879787649075	0.3705797245134049	0.713540079043312
AT5G07990	224.93712067192223	-0.1809711303648271	0.2021269138117655	-0.8953341588807905	0.3706084853872858	0.713540079043312
AT2G03600	5.720040385485621	-1.0893677533408943	1.217044966458371	-0.8950924438814941	0.37073767285178827	0.7136938977218102
AT4G25440	183.44556781852134	-0.20327415541257024	0.2271122186261577	-0.8950383939807899	0.370766564290192	0.7136938977218102
AT2G46780	220.4563559107333	-0.18336818079684591	0.20493338432182626	-0.8947696901783729	0.3709102160004628	0.7137488433516288
AT5G04040	544.7597370924326	0.12508226342971687	0.13979438961899576	0.8947588223720836	0.37091602676398655	0.7137488433516288
AT5G43330	365.0782018572149	0.1713169831275349	0.19146637852905757	0.8947627486542514	0.370913927465614	0.7137488433516288
AT5G60470	2.187417751097511	-1.629717417371374	1.8212835712954587	-0.8948180519808753	0.3708843587534813	0.7137488433516288
AT3G43520	781.8254175445725	-0.1546848993528517	0.17293766976520272	-0.8944546295949704	0.3710786944990483	0.714003671731483
AT3G61350	82.48673997376615	0.2776553015914461	0.31044936492588027	0.8943658224513883	0.37112619265620506	0.7140368753915953
AT1G08687	5.295548746704858	-1.134169716880781	1.268271582576845	-0.8942640775538006	0.37118061515825046	0.7140409206824712
AT5G18730	9.634088986751044	-0.7073399024025273	0.7909877988271704	-0.8942488157861964	0.3711887789783004	0.7140409206824712
AT5G25750	19.70450783803873	-0.8053692020088545	0.9007099981457402	-0.8941492863039598	0.37124202199104883	0.7140851634403791
AT1G22250	56.96728468765571	0.34869443550608575	0.390024123636953	0.894032995329955	0.37130423751875224	0.714146656244319
AT1G53670	473.48384925113413	0.12983958138581542	0.14525291316559608	0.8938862467962441	0.37138275703527707	0.7142027585549275
AT2G09420	109.59206592017529	-0.23867214840243933	0.26706718423190573	-0.8936783045392436	0.37149403660705177	0.7142027585549275
AT3G61840	8.238601304907075	-0.9689122293225783	1.0840232081001475	-0.893811333634349	0.3714228441686275	0.7142027585549275
AT4G16630	786.1732456497277	0.12391705692130667	0.13865060995238232	0.8937361109616777	0.3714630996266524	0.7142027585549275
AT4G38930	290.1464340952652	0.16335043538689054	0.18280391450701047	0.8935828088113841	0.37154514774173797	0.7142027585549275
AT5G51330	9.425962260113339	0.8416622795293536	0.9418246576749184	0.8936507158425481	0.37150880215561993	0.7142027585549275
ATCG00670	31.96111830188845	-0.4630967329181252	0.5182380994699695	-0.8935983930779301	0.37153680644726517	0.7142027585549275
AT5G61840	517.7320368638186	-0.13194021335442058	0.14766670454147338	-0.8935000869973645	0.37158942555967567	0.7142297237780448
AT2G37990	905.4130927371343	-0.10611332108422009	0.11878038670399033	-0.8933572623286913	0.37166588183657406	0.7143185295924583
